Date,Open,High,Low,Close,Adj Close,Volume
2024-01-02,139.600006,140.615005,137.740005,139.559998,139.559998,20071900
2024-01-03,138.600006,141.089996,138.429993,140.360001,140.360001,18974300
2024-01-04,139.850006,140.634995,138.009995,138.039993,138.039993,18253300
2024-01-05,138.352005,138.809998,136.850006,137.389999,137.389999,15433200
2024-01-08,138.000000,140.639999,137.880005,140.529999,140.529999,17645300
2024-01-09,140.059998,142.800003,139.789993,142.559998,142.559998,19579700
2024-01-10,142.520004,144.524994,142.460007,143.800003,143.800003,16641900
2024-01-11,144.895004,146.660004,142.214996,143.669998,143.669998,17471100
2024-01-12,144.339996,144.740005,143.360001,144.240005,144.240005,13995200
2024-01-16,143.429993,145.839996,143.056000,144.080002,144.080002,19198900
2024-01-17,142.910004,143.410004,140.509995,142.889999,142.889999,17884500
2024-01-18,143.440002,145.585007,143.350006,144.990005,144.990005,18876800
2024-01-19,146.304993,148.039993,145.800003,147.970001,147.970001,27170900
2024-01-22,148.710007,150.014999,147.580002,147.710007,147.710007,21829200
2024-01-23,147.720001,148.860001,147.190002,148.679993,148.679993,14113600
2024-01-24,150.289993,151.570007,149.839996,150.350006,150.350006,19245000
2024-01-25,151.740005,154.759995,151.220001,153.639999,153.639999,21495100
2024-01-26,152.869995,154.110001,152.800003,153.789993,153.789993,19494500
2024-01-29,153.639999,155.199997,152.919998,154.839996,154.839996,20909300
2024-01-30,154.009995,155.039993,152.774994,153.050003,153.050003,26578900
2024-01-31,145.389999,145.589996,141.550003,141.800003,141.800003,43908600
2024-02-01,143.690002,144.619995,142.259995,142.710007,142.710007,25526900
2024-02-02,140.889999,143.880005,138.169998,143.539993,143.539993,42116900
2024-02-05,144.039993,146.669998,143.910004,144.929993,144.929993,29254400
2024-02-06,145.960007,146.740005,144.520004,145.410004,145.410004,21517700
2024-02-07,146.119995,147.000000,145.210007,146.679993,146.679993,21436100
2024-02-08,146.970001,147.610001,146.419998,147.220001,147.220001,18241300
2024-02-09,147.949997,150.695007,147.429993,150.220001,150.220001,21877700
2024-02-12,149.539993,150.589996,148.559998,148.729996,148.729996,17236100
2024-02-13,146.070007,148.039993,145.110001,146.369995,146.369995,18138500
2024-02-14,147.369995,147.830002,145.554993,147.139999,147.139999,16651800
2024-02-15,144.460007,144.759995,141.880005,143.940002,143.940002,26724300
2024-02-16,144.210007,144.479996,141.520004,141.759995,141.759995,21849700
2024-02-20,140.940002,143.328995,140.800003,142.199997,142.199997,18625600
2024-02-21,142.639999,143.979996,141.910004,143.839996,143.839996,16499600
2024-02-22,146.119995,146.199997,144.009995,145.320007,145.320007,23024700
2024-02-23,144.970001,145.955002,144.789993,145.289993,145.289993,14519400
2024-02-26,143.449997,143.839996,138.740005,138.750000,138.750000,33513000
2024-02-27,139.410004,140.490005,138.500000,140.100006,140.100006,22364000
2024-02-28,139.100006,139.279999,136.639999,137.429993,137.429993,30628700
2024-02-29,138.350006,139.949997,137.570007,139.779999,139.779999,35485000
2024-03-01,139.610001,140.000000,137.975006,138.080002,138.080002,28522000
2024-03-04,136.539993,136.630005,132.860001,134.199997,134.199997,43571500
2024-03-05,132.740005,134.020004,131.550003,133.779999,133.779999,28447600
2024-03-06,134.240005,134.740005,131.949997,132.559998,132.559998,23175200
2024-03-07,133.889999,135.820007,132.660004,135.240005,135.240005,24107300
2024-03-08,135.035004,138.985001,134.800003,136.289993,136.289993,26472400
2024-03-11,137.070007,139.979996,137.070007,138.940002,138.940002,22536400
2024-03-12,138.250000,140.279999,138.210007,139.619995,139.619995,19019700
2024-03-13,140.059998,142.190002,140.009995,140.770004,140.770004,19637000
2024-03-14,142.300003,144.729996,141.485001,144.339996,144.339996,36117900
2024-03-15,143.410004,144.339996,141.130005,142.169998,142.169998,41025900
2024-03-18,149.369995,152.929993,148.139999,148.479996,148.479996,47676700
2024-03-19,148.979996,149.619995,147.009995,147.919998,147.919998,17748400
2024-03-20,148.789993,149.759995,147.664993,149.679993,149.679993,17730000
2024-03-21,150.320007,151.304993,148.009995,148.740005,148.740005,19843900
2024-03-22,150.240005,152.559998,150.089996,151.770004,151.770004,19226300
2024-03-25,150.949997,151.455994,148.800003,151.149994,151.149994,15114700
2024-03-26,151.240005,153.199997,151.029999,151.699997,151.699997,19312700
2024-03-27,152.145004,152.690002,150.130005,151.940002,151.940002,16622000
2024-03-28,152.000000,152.669998,151.330002,152.259995,152.259995,21105600
2024-04-01,151.830002,157.000000,151.649994,156.500000,156.500000,24469800
2024-04-02,154.750000,155.990005,153.460007,155.869995,155.869995,17598100
2024-04-03,154.919998,156.550003,154.132004,156.369995,156.369995,17266200
2024-04-04,155.080002,156.179993,151.880005,151.940002,151.940002,24184800
2024-04-05,151.679993,154.839996,151.080994,153.940002,153.940002,16289800
2024-04-08,154.014999,156.654999,153.990005,156.139999,156.139999,16641500
2024-04-09,157.350006,159.889999,156.639999,158.139999,158.139999,21538100
2024-04-10,157.880005,158.160004,156.199997,157.660004,157.660004,16339200
2024-04-11,158.339996,161.119995,157.929993,160.789993,160.789993,17841700
2024-04-12,159.404999,161.699997,158.600006,159.190002,159.190002,16968200
2024-04-15,160.279999,160.830002,156.149994,156.330002,156.330002,21140900
2024-04-16,155.639999,157.229996,155.050003,156.000000,156.000000,15413200
2024-04-17,157.190002,158.681000,156.134995,156.880005,156.880005,16237800
2024-04-18,156.925003,158.485001,156.210007,157.460007,157.460007,14016100
2024-04-19,157.750000,157.990005,153.910004,155.720001,155.720001,20063900
